Systematic Name,Transcriptional Plasticity
YLL041C,0.978209038
YGL031C,0.978351552
YGR214W,0.978577742
YPL131W,0.979019142
YIL018W,0.980751075
YER074W,0.982202079
YHR208W,0.982409881
YNL288W,0.984608183
YMR290C,0.986074114
YGR245C,0.987091199
YLL045C,0.987176941
YOL083W,0.987678392
YAL061W,0.988026036
YOR161C,0.992375285
YBR093C,0.995591025
YOR096W,0.995872607
YLR377C,0.997202061
YML056C,0.997718906
YHR053C,0.997864439
YEL040W,0.999875415
YGL062W,1.005819609
YOR369C,1.007025208
YLR110C,1.007237814
YBR169C,1.008449413
YNL174W,1.008809719
YNL117W,1.008922245
YKR057W,1.010431987
YLL008W,1.01196589
YGR236C,1.014200555
YOR004W,1.015081642
YIL101C,1.016215479
YIL133C,1.019426155
YNL104C,1.022268032
YHR055C,1.02512203
YER102W,1.026251083
YER011W,1.027110711
YER053C,1.027382076
YDR418W,1.030868778
YPL090C,1.03221599
YPL265W,1.035979245
YDR438W,1.040877022
YEL071W,1.042350323
YPR010C,1.042737728
YOR173W,1.043495622
YLR448W,1.044089176
YPL111W,1.044797763
YNL055C,1.04496325
YER117W,1.047218991
YPL019C,1.049503346
YGL123W,1.052835797
YGL147C,1.053367239
YJR123W,1.053412031
YNL209W,1.054464449
YLR198C,1.055190902
YCL030C,1.055505278
YNL069C,1.056023319
YPL054W,1.056176791
YNL110C,1.070518808
YJL177W,1.073525652
YDR077W,1.074301712
YOR312C,1.075180955
YGL055W,1.075997343
YNL274C,1.081125665
YCL042W,1.081343174
YAL036C,1.082835794
YNL132W,1.084319645
YEL051W,1.084421247
YDR074W,1.084555835
YFR031C-A,1.085377961
YBL078C,1.086078114
YPL198W,1.087597456
YDR343C,1.088388667
YML054C,1.090121792
YNL145W,1.090287785
YGL189C,1.09262406
YFR032C,1.095910453
YDR453C,1.102723939
YHR136C,1.105525667
YNR001C,1.105995715
YLR175W,1.107358742
YMR131C,1.111349991
YJR070C,1.111433218
YOR095C,1.113726973
YPL027W,1.114784224
YGL117W,1.115682245
YCR010C,1.116032119
YMR094W,1.12635574
YGL078C,1.130630746
YER055C,1.131295892
YLR048W,1.132938088
YER131W,1.133034608
YDR059C,1.133580316
YOR383C,1.133929655
YNL301C,1.135362678
YOL040C,1.140633876
YDL222C,1.14433447
YNL175C,1.147557102
YER024W,1.148986028
YGR142W,1.155858815
YLR157C,1.161162152
YGL121C,1.161642464
YNL279W,1.165438587
YPR160W,1.16815136
YMR217W,1.169775611
YMR229C,1.171911698
YNL178W,1.172969935
YGL063W,1.174635252
YOL077C,1.174741192
YMR011W,1.174950349
YNL015W,1.184742989
YLR058C,1.187588579
YDR399W,1.188810067
YIL015W,1.190093853
YNL200C,1.199648557
YHR089C,1.202474754
YKL009W,1.203548943
YIL057C,1.204209214
YDR276C,1.205870725
YJR095W,1.207609296
YGR234W,1.211825843
YDR536W,1.214507539
YPL092W,1.215376904
YDR342C,1.217772062
YEL054C,1.219996228
YGR052W,1.220718953
YBR181C,1.22320706
YHR138C,1.225105626
YNL141W,1.227826808
YGL156W,1.228008832
YMR083W,1.228101266
YLR196W,1.232631357
YLR155C,1.235076458
YNL067W,1.239171704
YPL230W,1.239270524
YAR071W,1.239337771
YLR149C,1.250948724
YLR197W,1.251920712
YPL061W,1.252074838
YMR116C,1.258464702
YIR034C,1.260855125
YOR348C,1.262704571
YOR120W,1.264234979
YNL248C,1.269817961
YNL195C,1.270782908
YDR113C,1.274965723
YGR103W,1.284180662
YOL120C,1.287633458
YFL011W,1.288908993
YJR109C,1.289585662
YML131W,1.290177699
YJL153C,1.291591261
YCL064C,1.294600796
YDL124W,1.301296326
YEL011W,1.303032008
YNL194C,1.30318575
YKR046C,1.305446794
YDR258C,1.307143097
YBL015W,1.31120121
YCL018W,1.315804336
YJR073C,1.326336513
YGR008C,1.326572501
YBR189W,1.330441726
YOL150C,1.330688963
YOL140W,1.344114849
YOR310C,1.345536034
YBR054W,1.365620596
YGL255W,1.383096939
YLR249W,1.386559317
YDL134C,1.386773143
YGR160W,1.391152204
YOR390W,1.40581538
YHR029C,1.408050301
YCR102W-A,1.411856928
YOL039W,1.413253723
YDR380W,1.419087665
YBL039C,1.4196456
YIR038C,1.421434516
YMR107W,1.428308677
YMR120C,1.428325145
YDR007W,1.429389783
YOL119C,1.450802115
YDR374C,1.459042098
YIL136W,1.459765394
YJR094W-A,1.460098861
YMR095C,1.47147082
YGR080W,1.473185284
YLR258W,1.473722176
YGL032C,1.474881286
YHR104W,1.476293713
YER103W,1.481658869
YOR309C,1.48490191
YER062C,1.4932508
YKL103C,1.501468146
YBL072C,1.50274286
YKL096W,1.503396253
YHR139C,1.506348272
YJL172W,1.50806707
YNR044W,1.510177327
YDR533C,1.514505536
YHR071W,1.522628274
YLR158C,1.527646879
YER175C,1.5318653
YNL134C,1.533417663
YML047C,1.543545042
YBR116C,1.54456402
YLR160C,1.544639868
YMR173W-A,1.56280566
YBR019C,1.582839291
YKL217W,1.584315464
YLR413W,1.59160868
YOL084W,1.594697661
YDR070C,1.59988191
YLR340W,1.600010535
YMR173W,1.606327021
YLR142W,1.608066246
YCR021C,1.639364646
YBR020W,1.648949564
YAR002C-A,1.65173136
YLR312C,1.665804222
YKR076W,1.670332173
YLL026W,1.691386139
YNL112W,1.695194772
YPL223C,1.699845816
YBR018C,1.702965365
YIL116W,1.704123386
YML123C,1.711173157
YKR097W,1.725228813
YGL037C,1.726387876
YJL088W,1.732437562
YKL216W,1.733859596
YHR096C,1.737568243
YBR040W,1.742710408
YBR296C,1.74708879
YOR382W,1.750929443
YBL064C,1.762356583
YFR053C,1.774373251
YKL151C,1.819942294
YLR303W,1.840910537
YER067W,1.84240549
YBR147W,1.856030466
YMR170C,1.904526066
YHL021C,1.904938584
YGL009C,1.931598716
YJL190C,1.934587768
YDR171W,1.947971953
YHR137W,2.006573343
YGR248W,2.021934333
YHR215W,2.075272561
YMR105C,2.076156633
YDL204W,2.078687325
YLR178C,2.081520179
YGR243W,2.084976187
YOR374W,2.091492174
YHR087W,2.186014786
YLR327C,2.196268416
YMR090W,2.210159651
YNL036W,2.223353203
YML100W,2.262272278
YER150W,2.2644218
YGR088W,2.278116102
YMR251W-A,2.34235015
YFL026W,2.378998268
YCL040W,2.398630933
YMR250W,2.45002853
YGR043C,2.494378374
YCR005C,2.529377121
YNL160W,2.586134124
YDL022W,2.780344672
YML128C,2.962472866
YKR039W,3.172968473
YOL058W,3.256388987
YMR096W,3.358906099
YBR072W,3.459273888
YNL142W,3.50171934
YOL151W,3.558739512
YPL187W,3.620213144
YJR152W,3.974718179
YHR018C,4.407420609
YDL023C,6.335281724
YDR461W,6.541275624
YDL184C,8.484661388
YFL014W,12.9704582
